drug_1_rxnorn_id,drug_1_concept_name,drug_2_rxnorm_id,drug_2_concept_name,condition_meddra_id,condition_concept_name,A,B,C,D,PRR,PRR_error,mean_reporting_frequency
8339,Piperacillin,83367,atorvastatin,10037844,Rash,16,248,57,2583,2.80702,0.275458,0.0606061
8339,Piperacillin,83367,atorvastatin,10037858,Rash generalised,3,261,9,2631,3.33333,0.663534,0.0113636
8339,Piperacillin,83367,atorvastatin,10037868,Rash maculo-papular,12,252,3,2637,40.0,0.642262,0.0454545
8339,Piperacillin,83367,atorvastatin,10011985,Decubitus ulcer,4,260,2,2638,20.0,0.863616,0.0151515
8339,Piperacillin,83367,atorvastatin,10040943,Skin ulcer,11,253,1,2639,110.0,1.04247,0.0416667
8339,Piperacillin,83367,atorvastatin,10064265,Skin haemorrhage,1,263,3,2637,3.33333,1.15289,0.00378788
8339,Piperacillin,83367,atorvastatin,10061114,Economic problem,2,262,2,2638,10.0,0.997914,0.00757576
8339,Piperacillin,83367,atorvastatin,10048948,Bedridden,1,263,1,2639,10.0,1.41274,0.00378788
8339,Piperacillin,83367,atorvastatin,10049414,Treatment noncompliance,1,263,5,2635,2.0,1.09354,0.00378788
8339,Piperacillin,83367,atorvastatin,10061105,Dialysis,5,259,5,2635,10.0,0.629153,0.0189394
8339,Piperacillin,83367,atorvastatin,10018875,Haemodialysis,1,263,4,2636,2.5,1.11617,0.00378788
8339,Piperacillin,83367,atorvastatin,10053762,Off label use,5,259,32,2608,1.5625,0.476533,0.0189394
8339,Piperacillin,83367,atorvastatin,10002882,Aortic aneurysm,1,263,3,2637,3.33333,1.15289,0.00378788
8339,Piperacillin,83367,atorvastatin,10002906,Aortic stenosis,1,263,2,2638,5.0,1.22304,0.00378788
8339,Piperacillin,83367,atorvastatin,10003210,Arteriosclerosis,1,263,4,2636,2.5,1.11617,0.00378788
8339,Piperacillin,83367,atorvastatin,10061255,Ischaemia,2,262,2,2638,10.0,0.997914,0.00757576
8339,Piperacillin,83367,atorvastatin,10034576,Peripheral ischaemia,1,263,1,2639,10.0,1.41274,0.00378788
8339,Piperacillin,83367,atorvastatin,10051128,Blood pressure inadequately controlled,1,263,2,2638,5.0,1.22304,0.00378788
8339,Piperacillin,83367,atorvastatin,10021138,Hypovolaemic shock,1,263,1,2639,10.0,1.41274,0.00378788
8339,Piperacillin,83367,atorvastatin,10040560,Shock,4,260,7,2633,5.71429,0.62345,0.0151515
8339,Piperacillin,83367,atorvastatin,10021097,Hypotension,18,246,33,2607,5.45455,0.285818,0.0681818
8339,Piperacillin,83367,atorvastatin,10043607,Thrombosis,3,261,9,2631,3.33333,0.663534,0.0113636
8339,Piperacillin,83367,atorvastatin,10051055,Deep vein thrombosis,5,259,15,2625,3.33333,0.512348,0.0189394
8339,Piperacillin,83367,atorvastatin,10043570,Thrombophlebitis,2,262,1,2639,20.0,1.22304,0.00757576
8339,Piperacillin,83367,atorvastatin,10052076,Haemodynamic instability,1,263,3,2637,3.33333,1.15289,0.00378788
8339,Piperacillin,83367,atorvastatin,10047184,Vein disorder,1,263,1,2639,10.0,1.41274,0.00378788
8339,Piperacillin,83367,atorvastatin,10018852,Haematoma,1,263,3,2637,3.33333,1.15289,0.00378788
8339,Piperacillin,83367,atorvastatin,10055798,Haemorrhage,6,258,16,2624,3.75,0.474342,0.0227273
8339,Piperacillin,83367,atorvastatin,10020772,Hypertension,10,254,36,2604,2.77778,0.351584,0.0378788
8339,Piperacillin,83367,atorvastatin,10072268,Drug-induced liver injury,1,263,2,2638,5.0,1.22304,0.00378788
8339,Piperacillin,83367,atorvastatin,10070863,Toxicity to various agents,7,257,15,2625,4.66667,0.453163,0.0265152
8339,Piperacillin,83367,atorvastatin,10070052,Staphylococcus test positive,1,263,1,2639,10.0,1.41274,0.00378788
8339,Piperacillin,83367,atorvastatin,10071066,Posterior reversible encephalopathy syndrome,2,262,1,2639,20.0,1.22304,0.00757576
8339,Piperacillin,83367,atorvastatin,10033733,Papule,1,263,1,2639,10.0,1.41274,0.00378788
8339,Piperacillin,83367,atorvastatin,10064658,Osteonecrosis of jaw,1,263,4,2636,2.5,1.11617,0.00378788
8339,Piperacillin,83367,atorvastatin,10073508,Drug reaction with eosinophilia and systemic symptoms,3,261,2,2638,15.0,0.910586,0.0113636
1114195,rivaroxaban,10454,Thiamine,10052293,Haemorrhagic anaemia,1,27,1,279,10.0,1.40026,0.0357143
1114195,rivaroxaban,10454,Thiamine,10003658,Atrial fibrillation,1,27,3,277,3.33333,1.13756,0.0357143
1114195,rivaroxaban,10454,Thiamine,10007515,Cardiac arrest,3,25,1,279,30.0,1.13756,0.107143
1114195,rivaroxaban,10454,Thiamine,10013573,Dizziness,2,26,6,274,3.33333,0.792074,0.0714286
1114195,rivaroxaban,10454,Thiamine,10042772,Syncope,2,26,4,276,5.0,0.843039,0.0714286
1114195,rivaroxaban,10454,Thiamine,10007554,Cardiac failure,1,27,1,279,10.0,1.40026,0.0357143
1114195,rivaroxaban,10454,Thiamine,10007559,Cardiac failure congestive,1,27,1,279,10.0,1.40026,0.0357143
1114195,rivaroxaban,10454,Thiamine,10047340,Vertigo,1,27,2,278,5.0,1.2086,0.0357143
1114195,rivaroxaban,10454,Thiamine,10021114,Hypothyroidism,1,27,1,279,10.0,1.40026,0.0357143
1114195,rivaroxaban,10454,Thiamine,10017955,Gastrointestinal haemorrhage,2,26,2,278,10.0,0.98016,0.0714286
1114195,rivaroxaban,10454,Thiamine,10046274,Upper gastrointestinal haemorrhage,2,26,1,279,20.0,1.2086,0.0714286
1114195,rivaroxaban,10454,Thiamine,10012735,Diarrhoea,1,27,8,272,1.25,1.04198,0.0357143
1114195,rivaroxaban,10454,Thiamine,10028813,Nausea,1,27,13,267,0.769231,1.01864,0.0357143
1114195,rivaroxaban,10454,Thiamine,10047700,Vomiting,4,24,7,273,5.71429,0.594619,0.142857
1114195,rivaroxaban,10454,Thiamine,10011906,Death,1,27,11,269,0.909091,1.02549,0.0357143
1114195,rivaroxaban,10454,Thiamine,10025482,Malaise,1,27,12,268,0.833333,1.02179,0.0357143
1114195,rivaroxaban,10454,Thiamine,10049438,General physical health deterioration,1,27,3,277,3.33333,1.13756,0.0357143
1114195,rivaroxaban,10454,Thiamine,10013710,Drug interaction,1,27,4,276,2.5,1.10032,0.0357143
1114195,rivaroxaban,10454,Thiamine,10013709,Drug ineffective,2,26,9,271,2.22222,0.756191,0.0714286
1114195,rivaroxaban,10454,Thiamine,10022000,Influenza,1,27,1,279,10.0,1.40026,0.0357143
1114195,rivaroxaban,10454,Thiamine,10016173,Fall,1,27,2,278,5.0,1.2086,0.0357143
1114195,rivaroxaban,10454,Thiamine,10019196,Head injury,2,26,1,279,20.0,1.2086,0.0714286
1114195,rivaroxaban,10454,Thiamine,10064355,Incorrect dose administered,2,26,2,278,10.0,0.98016,0.0714286
1114195,rivaroxaban,10454,Thiamine,10033295,Overdose,1,27,3,277,3.33333,1.13756,0.0357143
1114195,rivaroxaban,10454,Thiamine,10005734,Blood pressure decreased,1,27,2,278,5.0,1.2086,0.0357143
1114195,rivaroxaban,10454,Thiamine,10005750,Blood pressure increased,1,27,2,278,5.0,1.2086,0.0357143
1114195,rivaroxaban,10454,Thiamine,10022595,International normalised ratio increased,2,26,1,279,20.0,1.2086,0.0714286
1114195,rivaroxaban,10454,Thiamine,10018838,Haematocrit decreased,1,27,1,279,10.0,1.40026,0.0357143
1114195,rivaroxaban,10454,Thiamine,10018884,Haemoglobin decreased,2,26,6,274,3.33333,0.792074,0.0714286
1114195,rivaroxaban,10454,Thiamine,10001551,Alanine aminotransferase increased,1,27,2,278,5.0,1.2086,0.0357143
1114195,rivaroxaban,10454,Thiamine,10005802,Blood sodium decreased,1,27,1,279,10.0,1.40026,0.0357143
1114195,rivaroxaban,10454,Thiamine,10061428,Decreased appetite,1,27,3,277,3.33333,1.13756,0.0357143
1114195,rivaroxaban,10454,Thiamine,10012174,Dehydration,1,27,1,279,10.0,1.40026,0.0357143
1114195,rivaroxaban,10454,Thiamine,10023232,Joint swelling,1,27,1,279,10.0,1.40026,0.0357143
1114195,rivaroxaban,10454,Thiamine,10008132,Cerebral thrombosis,1,27,1,279,10.0,1.40026,0.0357143
1114195,rivaroxaban,10454,Thiamine,10008190,Cerebrovascular accident,1,27,5,275,2.0,1.07736,0.0357143
1114195,rivaroxaban,10454,Thiamine,10019211,Headache,2,26,9,271,2.22222,0.756191,0.0714286
1114195,rivaroxaban,10454,Thiamine,10048962,Brain oedema,1,27,2,278,5.0,1.2086,0.0357143
1114195,rivaroxaban,10454,Thiamine,10010071,Coma,1,27,1,279,10.0,1.40026,0.0357143
1114195,rivaroxaban,10454,Thiamine,10010305,Confusional state,1,27,4,276,2.5,1.10032,0.0357143
1114195,rivaroxaban,10454,Thiamine,10024855,Loss of consciousness,1,27,5,275,2.0,1.07736,0.0357143
1114195,rivaroxaban,10454,Thiamine,10010904,Convulsion,4,24,2,278,20.0,0.843039,0.142857
1114195,rivaroxaban,10454,Thiamine,10038436,Renal failure acute,2,26,3,277,6.66667,0.891093,0.0714286
1114195,rivaroxaban,10454,Thiamine,10062237,Renal impairment,2,26,1,279,20.0,1.2086,0.0714286
1114195,rivaroxaban,10454,Thiamine,10036018,Pollakiuria,1,27,1,279,10.0,1.40026,0.0357143
1114195,rivaroxaban,10454,Thiamine,10051055,Deep vein thrombosis,2,26,4,276,5.0,0.843039,0.0714286
1114195,rivaroxaban,10454,Thiamine,10020772,Hypertension,1,27,7,273,1.42857,1.05051,0.0357143
1114195,rivaroxaban,10454,Thiamine,10070863,Toxicity to various agents,1,27,1,279,10.0,1.40026,0.0357143
3013,Cyproheptadine,10582,levothyroxine,10002034,Anaemia,2,84,8,852,2.5,0.782438,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10033661,Pancytopenia,1,85,4,856,2.5,1.1123,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10009802,Coagulopathy,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10043554,Thrombocytopenia,1,85,5,855,2.0,1.08959,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10024384,Leukopenia,1,85,5,855,2.0,1.08959,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10003658,Atrial fibrillation,1,85,5,855,2.0,1.08959,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10040752,Sinus tachycardia,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10007617,Cardio-respiratory arrest,1,85,1,859,10.0,1.40968,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10061024,Cardiac disorder,2,84,6,854,3.33333,0.808626,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10011703,Cyanosis,1,85,1,859,10.0,1.40968,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10013573,Dizziness,4,82,17,843,2.35294,0.544089,0.0465116
3013,Cyproheptadine,10582,levothyroxine,10033557,Palpitations,1,85,3,857,3.33333,1.14915,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10042772,Syncope,4,82,4,856,10.0,0.698004,0.0465116
3013,Cyproheptadine,10582,levothyroxine,10013968,Dyspnoea,5,81,27,833,1.85185,0.473547,0.0581395
3013,Cyproheptadine,10582,levothyroxine,10013971,Dyspnoea exertional,2,84,1,859,20.0,1.21951,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10003211,Arteriosclerosis coronary artery,1,85,1,859,10.0,1.40968,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10000891,Acute myocardial infarction,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10008469,Chest discomfort,1,85,5,855,2.0,1.08959,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10008479,Chest pain,4,82,12,848,3.33333,0.566165,0.0465116
3013,Cyproheptadine,10582,levothyroxine,10028596,Myocardial infarction,2,84,21,839,0.952381,0.73132,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10030124,Oedema peripheral,2,84,13,847,1.53846,0.751087,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10007559,Cardiac failure congestive,3,83,5,855,6.0,0.721486,0.0348837
3013,Cyproheptadine,10582,levothyroxine,10014020,Ear pain,2,84,2,858,10.0,0.993584,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10019245,Hearing impaired,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10047340,Vertigo,1,85,7,853,1.42857,1.06305,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10001928,Amenorrhoea,3,83,1,859,30.0,1.14915,0.0348837
3013,Cyproheptadine,10582,levothyroxine,10027339,Menstruation irregular,3,83,3,857,10.0,0.808626,0.0348837
3013,Cyproheptadine,10582,levothyroxine,10012601,Diabetes mellitus,1,85,7,853,1.42857,1.06305,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10012607,Diabetes mellitus inadequate control,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10067585,Type 2 diabetes mellitus,2,84,3,857,6.66667,0.905838,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10020993,Hypoglycaemia,2,84,7,853,2.85714,0.793767,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10021114,Hypothyroidism,6,80,1,859,60.0,1.07419,0.0697674
3013,Cyproheptadine,10582,levothyroxine,10047513,Vision blurred,1,85,4,856,2.5,1.1123,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10047571,Visual impairment,1,85,4,856,2.5,1.1123,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10047555,Visual field defect,1,85,1,859,10.0,1.40968,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10033645,Pancreatitis,1,85,7,853,1.42857,1.06305,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10033647,Pancreatitis acute,2,84,1,859,20.0,1.21951,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10056819,Gastric disorder,1,85,1,859,10.0,1.40968,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10017944,Gastrointestinal disorder,2,84,1,859,20.0,1.21951,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10038063,Rectal haemorrhage,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10017955,Gastrointestinal haemorrhage,2,84,1,859,20.0,1.21951,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10018836,Haematochezia,2,84,1,859,20.0,1.21951,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10017853,Gastritis,2,84,1,859,20.0,1.21951,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10011401,Crohn's disease,1,85,5,855,2.0,1.08959,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10012735,Diarrhoea,11,75,23,837,4.78261,0.348707,0.127907
3013,Cyproheptadine,10582,levothyroxine,10010774,Constipation,5,81,7,853,7.14286,0.574514,0.0581395
3013,Cyproheptadine,10582,levothyroxine,10017885,Gastrooesophageal reflux disease,3,83,1,859,30.0,1.14915,0.0348837
3013,Cyproheptadine,10582,levothyroxine,10023003,Irritable bowel syndrome,3,83,2,858,15.0,0.905838,0.0348837
3013,Cyproheptadine,10582,levothyroxine,10013946,Dyspepsia,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10000081,Abdominal pain,6,80,9,851,6.66667,0.514769,0.0697674
3013,Cyproheptadine,10582,levothyroxine,10000084,Abdominal pain lower,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10000087,Abdominal pain upper,1,85,11,849,0.909091,1.03832,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10013950,Dysphagia,5,81,4,856,12.5,0.661218,0.0581395
3013,Cyproheptadine,10582,levothyroxine,10063743,Hypophagia,3,83,1,859,30.0,1.14915,0.0348837
3013,Cyproheptadine,10582,levothyroxine,10028813,Nausea,8,78,37,823,2.16216,0.373144,0.0930233
3013,Cyproheptadine,10582,levothyroxine,10038776,Retching,1,85,3,857,3.33333,1.14915,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10047700,Vomiting,7,79,39,821,1.79487,0.394598,0.0813954
3013,Cyproheptadine,10582,levothyroxine,10017822,Gastric ulcer,1,85,1,859,10.0,1.40968,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10022694,Intestinal perforation,1,85,1,859,10.0,1.40968,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10013781,Dry mouth,3,83,6,854,5.0,0.698004,0.0348837
3013,Cyproheptadine,10582,levothyroxine,10018388,Glossodynia,1,85,1,859,10.0,1.40968,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10022067,Injection site haemorrhage,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10022086,Injection site pain,4,82,20,840,2.0,0.535919,0.0465116
3013,Cyproheptadine,10582,levothyroxine,10059009,Injection site scar,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10037660,Pyrexia,4,82,23,837,1.73913,0.5298,0.0465116
3013,Cyproheptadine,10582,levothyroxine,10011906,Death,2,84,30,830,0.666667,0.721486,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10067482,No adverse event,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10003549,Asthenia,8,78,20,840,4.0,0.402752,0.0930233
3013,Cyproheptadine,10582,levothyroxine,10016256,Fatigue,2,84,21,839,0.952381,0.73132,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10024264,Lethargy,1,85,3,857,3.33333,1.14915,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10025482,Malaise,5,81,16,844,3.125,0.499709,0.0581395
3013,Cyproheptadine,10582,levothyroxine,10008531,Chills,1,85,9,851,1.11111,1.04801,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10016322,Feeling abnormal,4,82,16,844,2.5,0.547457,0.0465116
3013,Cyproheptadine,10582,levothyroxine,10057040,Temperature intolerance,1,85,1,859,10.0,1.40968,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10017577,Gait disturbance,3,83,8,852,3.75,0.66749,0.0348837
3013,Cyproheptadine,10582,levothyroxine,10010264,Condition aggravated,1,85,5,855,2.0,1.08959,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10016825,Flushing,1,85,13,847,0.769231,1.03157,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10049438,General physical health deterioration,2,84,7,853,2.85714,0.793767,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10022998,Irritability,1,85,6,854,1.66667,1.07419,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10024770,Local swelling,1,85,3,857,3.33333,1.14915,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10048334,Mobility decreased,1,85,1,859,10.0,1.40968,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10062355,Unevaluable event,2,84,8,852,2.5,0.782438,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10033371,Pain,5,81,19,841,2.63158,0.489736,0.0581395
3013,Cyproheptadine,10582,levothyroxine,10069327,Product quality issue,1,85,6,854,1.66667,1.07419,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10013710,Drug interaction,5,81,10,850,5.0,0.535919,0.0581395
3013,Cyproheptadine,10582,levothyroxine,10061623,Adverse drug reaction,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10013709,Drug ineffective,7,79,45,815,1.55556,0.390242,0.0813954
3013,Cyproheptadine,10582,levothyroxine,10061822,Drug intolerance,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10026865,Mass,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10024670,Liver disorder,2,84,3,857,6.66667,0.905838,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10020942,Hypoalbuminaemia,1,85,1,859,10.0,1.40968,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10019663,Hepatic failure,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10019641,Hepatic cirrhosis,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10019708,Hepatic steatosis,1,85,1,859,10.0,1.40968,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10003553,Asthma,1,85,6,854,1.66667,1.07419,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10046735,Urticaria,2,84,12,848,1.66667,0.755343,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10039073,Rheumatoid arthritis,1,85,5,855,2.0,1.08959,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10007882,Cellulitis,1,85,4,856,2.5,1.1123,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10061043,Clostridial infection,1,85,1,859,10.0,1.40968,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10056430,Staphylococcal sepsis,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10021789,Infection,1,85,4,856,2.5,1.1123,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10035664,Pneumonia,2,84,11,849,1.81818,0.760341,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10040047,Sepsis,3,83,5,855,6.0,0.721486,0.0348837
3013,Cyproheptadine,10582,levothyroxine,10040070,Septic shock,1,85,6,854,1.66667,1.07419,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10028810,Nasopharyngitis,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10046571,Urinary tract infection,2,84,6,854,3.33333,0.808626,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10022000,Influenza,3,83,1,859,30.0,1.14915,0.0348837
3013,Cyproheptadine,10582,levothyroxine,10061225,Limb injury,1,85,2,858,5.0,1.21951,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10020100,Hip fracture,1,85,1,859,10.0,1.40968,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10013746,Drug toxicity,2,84,1,859,20.0,1.21951,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10043255,Tendonitis,1,85,1,859,10.0,1.40968,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10016173,Fall,5,81,14,846,3.57143,0.508565,0.0581395
3013,Cyproheptadine,10582,levothyroxine,10039203,Road traffic accident,2,84,3,857,6.66667,0.905838,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10039580,Scar,1,85,1,859,10.0,1.40968,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10003986,Back injury,1,85,1,859,10.0,1.40968,0.0116279
3013,Cyproheptadine,10582,levothyroxine,10019196,Head injury,2,84,2,858,10.0,0.993584,0.0232558
3013,Cyproheptadine,10582,levothyroxine,10050584,Contusion,1,85,4,856,2.5,1.1123,0.0116279
